year,country,quarter,education_expenditure.total_gdp_percentage,education_expenditure.per_student_primary,education_expenditure.per_student_secondary,education_expenditure.per_student_tertiary,education_expenditure.research_development,education_expenditure.infrastructure_investment,education_expenditure.teacher_training_budget,education_expenditure.digital_resources_budget,education_expenditure.special_education_funding,education_participation.enrollment_rate_primary,education_participation.enrollment_rate_secondary,education_participation.enrollment_rate_tertiary,education_participation.dropout_rate,education_participation.international_student_percentage,education_participation.special_needs_student_integration,education_participation.adult_education_participation,education_participation.vocational_training_enrollment,education_quality.teacher_qualification_index,education_quality.average_class_size,education_quality.teaching_hours_yearly,education_quality.digital_learning_percentage,education_quality.student_satisfaction_score,education_quality.graduate_employment_rate,education_quality.research_publication_index,education_quality.international_ranking_score,education_resources.student_teacher_ratio_primary,education_resources.student_teacher_ratio_secondary,education_resources.teacher_salary_index,education_resources.digital_resources_investment,education_resources.classroom_technology_level,education_resources.library_resources_per_student,education_resources.laboratory_equipment_index,education_resources.sports_facilities_rating,last_updated,education_expenditure.total_gdp_percentage_normalized,education_expenditure.per_student_primary_normalized,education_expenditure.per_student_secondary_normalized,education_expenditure.per_student_tertiary_normalized,education_expenditure.research_development_normalized,education_resources.student_teacher_ratio_primary_normalized,education_resources.student_teacher_ratio_secondary_normalized,education_resources.teacher_salary_index_normalized,education_resources.digital_resources_investment_normalized,education_participation.enrollment_rate_primary_normalized,education_participation.enrollment_rate_secondary_normalized,education_participation.enrollment_rate_tertiary_normalized,education_participation.dropout_rate_normalized,education_quality.teacher_qualification_index_normalized,education_quality.average_class_size_normalized,education_quality.teaching_hours_yearly_normalized,education_quality.digital_learning_percentage_normalized,time_period,total_investment_per_student,overall_quality_score
1990,LU,Q2,5.52,7401,8462,12387,2.66,1321,400,385,984,97.9,90.9,60.4,12.7,14.3,98.2,11.1,42.6,0.83,21,982,42,4.8,79.8,0.61,66,19.8,12.7,128,848,1.4,68,0.61,4.9,2024-12-14 14:21:56.964000,0.5066666666666665,0.13366666666666666,0.11552888222055514,0.4777644230769231,0.7733333333333334,0.9750000000000001,0.5399999999999998,0.56,0.696,0.3000000000000019,0.11250000000000071,0.4159999999999999,0.7699999999999999,0.52,0.3,0.91,0.4,1990-Q2,9416.666666666666,99.93083333333333
1990,MT,Q2,4.94,9680,9111,14136,2.31,1546,704,518,872,98.9,91.5,70.6,9.5,8.0,75.5,26.4,33.8,0.89,21,962,47,4.2,66.1,1.52,86,19.3,10.8,137,875,3.4,49,0.56,3.1,2024-12-14 14:21:56.964000,0.31333333333333346,0.8933333333333333,0.27781945486371595,0.828125,0.54,0.9125000000000001,0.16000000000000014,0.74,0.75,0.6333333333333352,0.1875,0.8239999999999997,0.45,0.7600000000000002,0.3,0.81,0.5666666666666667,1990-Q2,10975.666666666666,99.26222222222219
1990,NL,Q2,5.61,7629,8444,13610,2.08,1996,635,958,1123,99.5,94.3,67.8,6.2,11.9,78.2,30.6,30.1,0.72,23,811,52,3.1,69.2,1.57,97,12.7,12.8,108,870,4.1,23,0.8,1.7,2024-12-14 14:21:56.965000,0.5366666666666667,0.20966666666666667,0.1110277569392348,0.7227564102564102,0.3866666666666667,0.08749999999999991,0.5600000000000002,0.16,0.74,0.8333333333333334,0.5374999999999996,0.7119999999999999,0.12000000000000002,0.08000000000000007,0.5,0.055,0.7333333333333333,1990-Q2,9894.333333333334,88.24652777777779
1990,PL,Q2,5.16,9278,11617,10396,2.23,1800,450,710,919,99.7,96.4,56.4,8.3,19.8,73.2,14.5,27.1,0.82,24,992,36,4.0,79.6,1.04,84,16.7,13.4,122,971,2.6,40,0.73,4.4,2024-12-14 14:21:56.965000,0.3866666666666667,0.7593333333333333,0.9044761190297574,0.07892628205128205,0.48666666666666664,0.5874999999999999,0.68,0.44,0.942,0.9000000000000009,0.8000000000000007,0.25599999999999995,0.33000000000000007,0.48,0.6,0.96,0.2,1990-Q2,10430.333333333334,101.97500000000001
1990,PT,Q2,4.17,9815,11803,11056,2.04,954,644,907,843,98.0,90.3,64.8,12.7,12.4,72.4,22.8,44.8,0.81,27,829,58,3.7,90.3,1.87,81,15.4,13.9,120,550,1.2,80,0.68,1.0,2024-12-14 14:21:56.966000,0.05666666666666664,0.9383333333333334,0.9509877469367342,0.2111378205128205,0.36000000000000004,0.42500000000000004,0.78,0.4,0.1,0.3333333333333333,0.037499999999999645,0.5919999999999999,0.7699999999999999,0.4400000000000004,0.9,0.145,0.9333333333333333,1990-Q2,10891.333333333334,91.17486111111111
1990,RO,Q2,6.59,9862,8011,10653,1.76,1799,526,388,914,99.9,97.3,50.9,13.8,15.2,87.5,36.4,33.3,0.78,23,906,50,4.8,67.0,1.05,85,18.5,13.9,126,698,4.1,36,0.87,1.6,2024-12-14 14:21:56.966000,0.8633333333333333,0.954,0.0027506876719179795,0.13040865384615385,0.17333333333333334,0.8125,0.78,0.52,0.396,0.9666666666666686,0.9124999999999996,0.03599999999999994,0.8800000000000001,0.3200000000000003,0.5,0.53,0.6666666666666666,1990-Q2,9508.666666666666,94.97055555555555
1990,SK,Q2,4.77,7830,8867,13962,1.93,1463,678,813,429,97.5,96.0,57.9,14.9,4.3,80.0,13.1,43.3,0.72,23,805,46,4.2,77.9,1.53,59,12.8,12.4,118,745,3.3,65,0.82,3.8,2024-12-14 14:21:56.967000,0.25666666666666654,0.27666666666666667,0.21680420105026257,0.7932692307692307,0.2866666666666666,0.10000000000000009,0.4800000000000001,0.36,0.49,0.16666666666666666,0.75,0.31599999999999995,0.99,0.08000000000000007,0.5,0.025,0.5333333333333333,1990-Q2,10219.666666666666,84.87402777777778
1990,SI,Q2,4.59,8735,9505,13808,1.54,1824,522,475,945,99.0,92.3,51.5,9.2,15.6,99.1,20.9,42.7,0.82,19,893,46,4.9,92.0,0.9,79,18.1,11.0,112,650,1.2,44,0.86,4.5,2024-12-14 14:21:56.967000,0.19666666666666663,0.5783333333333334,0.3763440860215054,0.7624198717948718,0.02666666666666669,0.7625000000000002,0.2,0.24,0.3,0.6666666666666666,0.28749999999999964,0.06,0.41999999999999993,0.48,0.1,0.465,0.5333333333333333,1990-Q2,10682.666666666666,94.76652777777777
1990,ES,Q2,6.28,7720,11805,10657,2.86,961,496,677,599,98.8,92.0,59.9,10.8,3.8,96.0,25.3,31.4,0.72,27,952,40,4.8,79.1,0.75,73,15.4,11.0,141,551,1.0,36,0.85,4.4,2024-12-14 14:21:56.968000,0.7600000000000001,0.24,0.951487871967992,0.1312099358974359,0.9066666666666666,0.42500000000000004,0.2,0.82,0.102,0.5999999999999991,0.25,0.39599999999999996,0.5800000000000001,0.08000000000000007,0.9,0.76,0.3333333333333333,1990-Q2,10060.666666666666,98.28694444444443
1990,SE,Q2,4.27,7269,9661,11943,2.64,1419,510,640,1136,99.7,90.2,67.0,9.1,17.0,70.8,27.4,31.3,0.95,23,917,36,4.6,71.8,1.61,76,17.8,12.7,145,730,3.0,71,0.66,3.7,2024-12-14 14:21:56.969000,0.08999999999999986,0.08966666666666667,0.4153538384596149,0.38882211538461536,0.7600000000000001,0.7250000000000001,0.5399999999999998,0.9,0.46,0.9000000000000009,0.025000000000000355,0.68,0.41,1.0,0.5,0.585,0.2,1990-Q2,9624.333333333334,94.43708333333335
1990,AT,Q3,6.92,9897,10767,14564,2.84,945,729,375,745,99.4,97.3,54.1,10.8,9.0,99.9,21.0,29.2,0.91,24,878,41,4.5,75.4,0.74,54,13.0,13.7,118,542,2.4,43,0.82,1.1,2024-12-14 14:21:56.970000,0.9733333333333333,0.9656666666666667,0.6919229807451863,0.9138621794871795,0.8933333333333332,0.125,0.7399999999999999,0.36,0.084,0.8000000000000019,0.9124999999999996,0.16400000000000006,0.5800000000000001,0.8400000000000003,0.6,0.39,0.36666666666666664,1990-Q3,11742.666666666666,90.0622222222222
1990,BE,Q3,4.31,9682,8528,10928,1.56,1151,228,913,563,99.0,90.3,52.9,8.5,13.1,91.9,30.8,36.8,0.93,27,998,49,4.1,72.7,1.38,91,15.1,11.6,125,986,2.9,90,0.69,4.1,2024-12-14 14:21:56.970000,0.10333333333333321,0.894,0.13203300825206302,0.18549679487179488,0.040000000000000036,0.38749999999999996,0.31999999999999995,0.5,0.972,0.6666666666666666,0.037499999999999645,0.11599999999999994,0.35,0.9200000000000004,0.9,0.99,0.6333333333333333,1990-Q3,9712.666666666666,103.96277777777782
1990,BG,Q3,4.54,8685,8001,11073,2.81,593,679,580,561,97.8,90.0,50.9,13.3,10.5,84.3,37.9,32.8,0.85,28,999,58,3.3,69.2,1.99,56,12.6,13.0,133,728,4.1,62,0.81,1.6,2024-12-14 14:21:56.971000,0.18000000000000002,0.5616666666666666,0.00025006251562890725,0.21454326923076922,0.8733333333333334,0.07499999999999996,0.6,0.66,0.456,0.2666666666666657,0.0,0.03599999999999994,0.8300000000000001,0.6000000000000001,1.0,0.995,0.9333333333333333,1990-Q3,9253.0,101.65569444444442
1990,HR,Q3,5.54,9806,11808,14640,2.61,1629,471,720,718,97.3,95.0,73.1,8.1,13.5,87.8,20.7,49.5,0.94,27,829,46,4.8,79.7,1.14,91,14.2,13.6,111,519,1.9,61,0.61,1.4,2024-12-14 14:21:56.972000,0.5133333333333333,0.9353333333333333,0.9522380595148787,0.9290865384615384,0.7399999999999999,0.2749999999999999,0.72,0.22,0.038,0.09999999999999905,0.625,0.9239999999999998,0.30999999999999994,0.96,0.9,0.145,0.5333333333333333,1990-Q3,12084.666666666666,90.17652777777778
1990,CY,Q3,4.92,7267,11370,12719,1.82,1328,358,931,480,99.7,92.9,56.4,9.4,18.9,94.5,37.2,47.9,0.75,24,859,50,3.9,69.0,1.43,87,14.8,14.4,107,778,2.0,36,0.72,2.6,2024-12-14 14:21:56.973000,0.30666666666666664,0.089,0.8427106776694173,0.5442708333333334,0.21333333333333337,0.3500000000000001,0.8800000000000001,0.14,0.556,0.9000000000000009,0.3625000000000007,0.25599999999999995,0.44000000000000006,0.20000000000000018,0.6,0.295,0.6666666666666666,1990-Q3,10452.0,91.40347222222222
1990,CZ,Q3,4.49,8497,11776,12971,2.74,1702,645,553,925,97.0,96.1,54.9,10.6,13.6,87.2,37.7,24.1,0.86,19,927,50,4.8,82.0,1.32,92,13.1,12.5,112,859,1.7,55,0.91,1.1,2024-12-14 14:21:56.973000,0.1633333333333334,0.499,0.9442360590147537,0.5947516025641025,0.8266666666666668,0.13749999999999996,0.5,0.24,0.718,0.0,0.7624999999999993,0.19599999999999995,0.5599999999999999,0.6400000000000001,0.1,0.635,0.6666666666666666,1990-Q3,11081.333333333334,98.25180555555555
1990,DK,Q3,4.45,9290,11034,11638,1.69,749,433,773,1076,98.0,94.0,51.6,5.9,2.6,96.2,27.5,35.0,0.72,21,846,41,3.5,78.6,1.83,87,15.6,13.5,116,859,4.5,76,0.74,3.3,2024-12-14 14:21:56.974000,0.15000000000000005,0.7633333333333333,0.7586896724181045,0.327724358974359,0.12666666666666662,0.44999999999999996,0.7,0.32,0.718,0.3333333333333333,0.5,0.06400000000000006,0.09000000000000004,0.08000000000000007,0.3,0.23,0.36666666666666664,1990-Q3,10654.0,90.05222222222221
1990,EE,Q3,4.96,8416,11947,14406,2.65,919,617,672,801,99.0,94.7,50.1,8.0,2.4,86.4,21.7,43.0,0.76,20,927,58,4.4,74.7,1.25,65,12.6,13.3,129,605,1.6,34,0.53,1.2,2024-12-14 14:21:56.974000,0.32,0.472,0.9869967491872969,0.8822115384615384,0.7666666666666666,0.07499999999999996,0.6600000000000001,0.58,0.21,0.6666666666666666,0.5875000000000004,0.0040000000000000565,0.3,0.2400000000000002,0.2,0.635,0.9333333333333333,1990-Q3,11589.666666666666,96.09319444444445
1990,FI,Q3,6.32,7976,10849,13471,2.2,1101,407,643,576,97.5,90.8,60.9,7.8,11.2,87.0,31.8,33.9,0.88,19,918,49,3.9,93.5,1.48,71,18.1,13.6,103,865,2.9,84,0.9,1.5,2024-12-14 14:21:56.975000,0.7733333333333334,0.3253333333333333,0.7124281070267567,0.6949118589743589,0.4666666666666668,0.7625000000000002,0.72,0.06,0.73,0.16666666666666666,0.09999999999999964,0.43599999999999994,0.27999999999999997,0.7200000000000002,0.1,0.59,0.6333333333333333,1990-Q3,10765.333333333334,96.56694444444445
1990,FR,Q3,4.61,9202,11194,13432,2.76,1873,745,583,1187,97.4,94.3,68.2,13.1,3.6,81.4,15.2,48.8,0.78,27,837,46,4.6,74.5,0.66,53,12.9,12.5,132,957,2.6,91,0.95,2.1,2024-12-14 14:21:56.975000,0.20333333333333345,0.734,0.7986996749187297,0.6870993589743589,0.8399999999999999,0.11250000000000004,0.5,0.64,0.914,0.13333333333333522,0.5374999999999996,0.7280000000000001,0.8099999999999999,0.3200000000000003,0.9,0.185,0.5333333333333333,1990-Q3,11276.0,87.12319444444444
1990,DE,Q3,4.71,8264,9063,13490,2.46,577,483,365,592,98.5,91.8,56.3,14.3,14.5,91.9,17.5,24.0,0.9,27,973,37,3.4,89.0,1.33,80,18.9,10.8,119,886,3.2,28,0.52,1.1,2024-12-14 14:21:56.976000,0.23666666666666666,0.42133333333333334,0.2658164541135284,0.6987179487179487,0.64,0.8624999999999998,0.16000000000000014,0.38,0.772,0.5,0.22499999999999964,0.2519999999999999,0.93,0.8000000000000003,0.9,0.865,0.23333333333333334,1990-Q3,10272.333333333334,101.20236111111113
1990,GR,Q3,4.39,8304,8392,11124,2.68,1138,658,646,929,97.2,92.2,73.2,9.7,13.2,84.1,31.6,30.4,0.87,21,823,34,3.5,93.4,1.68,98,19.8,14.0,106,939,2.9,65,0.56,4.9,2024-12-14 14:21:56.977000,0.1299999999999999,0.43466666666666665,0.09802450612653163,0.2247596153846154,0.7866666666666667,0.9750000000000001,0.8,0.12,0.878,0.06666666666666761,0.27500000000000036,0.9280000000000002,0.4699999999999999,0.6800000000000002,0.3,0.115,0.13333333333333333,1990-Q3,9273.333333333334,89.72319444444445
1990,HU,Q3,6.02,8075,10981,13899,1.87,671,519,696,916,98.6,92.1,72.1,7.1,3.1,71.2,34.8,23.4,0.94,19,970,57,3.7,81.5,1.32,92,12.7,12.9,116,845,3.4,88,0.66,1.5,2024-12-14 14:21:56.977000,0.6733333333333332,0.35833333333333334,0.7454363590897725,0.7806490384615384,0.24666666666666673,0.08749999999999991,0.5800000000000001,0.32,0.69,0.5333333333333314,0.2624999999999993,0.8839999999999998,0.20999999999999996,0.96,0.1,0.85,0.9,1990-Q3,10985.0,102.35583333333334
1990,IE,Q3,6.71,9764,8879,14492,2.86,1973,263,510,1028,97.8,92.4,67.2,5.7,11.1,94.7,28.0,47.1,0.72,27,974,46,3.7,80.6,1.73,68,19.9,10.9,127,685,4.4,89,0.74,1.1,2024-12-14 14:21:56.978000,0.9033333333333333,0.9213333333333333,0.21980495123780946,0.8994391025641025,0.9066666666666666,0.9874999999999998,0.18000000000000008,0.54,0.37,0.2666666666666657,0.3000000000000007,0.6880000000000002,0.07000000000000002,0.08000000000000007,0.9,0.87,0.5333333333333333,1990-Q3,11045.0,100.34444444444443
1990,IT,Q3,4.82,9644,11616,11025,2.59,1754,693,436,729,97.9,90.6,56.7,10.1,6.6,87.1,23.2,39.0,0.92,22,992,56,4.5,85.2,1.46,70,18.0,11.2,144,776,4.0,51,0.63,1.9,2024-12-14 14:21:56.978000,0.27333333333333343,0.8813333333333333,0.9042260565141286,0.2049278846153846,0.7266666666666666,0.75,0.23999999999999985,0.88,0.552,0.3000000000000019,0.07499999999999929,0.2680000000000001,0.51,0.8800000000000003,0.4,0.96,0.8666666666666667,1990-Q3,10761.666666666666,102.93222222222225
1990,LV,Q3,5.83,7206,9460,13452,2.89,1857,651,335,796,97.3,90.4,71.9,9.6,19.3,84.1,24.1,21.7,0.71,20,946,46,4.8,90.5,1.76,83,18.3,12.8,109,942,4.8,94,0.97,3.6,2024-12-14 14:21:56.978000,0.61,0.06866666666666667,0.3650912728182045,0.6911057692307693,0.9266666666666667,0.7875000000000001,0.5600000000000002,0.18,0.884,0.09999999999999905,0.05000000000000071,0.8760000000000002,0.45999999999999996,0.040000000000000036,0.2,0.73,0.5333333333333333,1990-Q3,10039.333333333334,99.52277777777778
1990,LT,Q3,4.14,7213,9300,13774,2.22,915,344,463,1083,98.0,94.0,59.9,5.0,19.4,86.3,35.0,38.4,0.78,23,987,42,3.4,67.1,0.59,66,19.2,11.7,103,643,4.4,93,0.99,2.5,2024-12-14 14:21:56.978000,0.04666666666666656,0.071,0.3250812703175794,0.7556089743589743,0.48000000000000015,0.8999999999999999,0.33999999999999986,0.06,0.286,0.3333333333333333,0.5,0.39599999999999996,0.0,0.3200000000000003,0.5,0.935,0.4,1990-Q3,10095.666666666666,99.33541666666666
1990,LU,Q3,6.44,7847,11272,13994,2.48,1816,422,867,542,99.9,94.7,54.4,13.1,17.6,77.9,11.6,30.2,0.8,26,944,48,4.1,70.4,1.67,79,17.8,10.2,118,892,2.5,64,0.99,3.4,2024-12-14 14:21:56.979000,0.8133333333333335,0.2823333333333333,0.8182045511377845,0.7996794871794872,0.6533333333333333,0.7250000000000001,0.039999999999999855,0.36,0.784,0.9666666666666686,0.5875000000000004,0.17599999999999993,0.8099999999999999,0.40000000000000036,0.8,0.72,0.6,1990-Q3,11037.666666666666,98.04083333333334
1990,MT,Q3,6.2,8245,9631,11950,2.39,847,205,612,746,97.0,94.2,72.9,13.2,9.0,75.2,31.6,47.8,0.78,23,806,46,4.1,85.5,1.49,73,17.9,14.2,130,840,1.6,48,0.74,2.8,2024-12-14 14:21:56.979000,0.7333333333333334,0.415,0.40785196299074766,0.390224358974359,0.5933333333333334,0.7374999999999998,0.8399999999999999,0.6,0.68,0.0,0.5250000000000004,0.9160000000000003,0.82,0.3200000000000003,0.5,0.03,0.5333333333333333,1990-Q3,9942.0,86.7711111111111
1990,NL,Q3,5.47,8718,8357,14163,1.64,730,435,585,1079,97.5,90.1,61.0,13.9,15.2,75.5,11.4,27.9,0.78,24,962,34,4.2,64.7,0.86,63,14.9,11.1,123,672,1.4,77,0.95,4.6,2024-12-14 14:21:56.979000,0.48999999999999994,0.5726666666666667,0.08927231807951988,0.8335336538461539,0.09333333333333327,0.36250000000000004,0.21999999999999992,0.46,0.344,0.16666666666666666,0.01249999999999929,0.44,0.89,0.3200000000000003,0.6,0.81,0.13333333333333333,1990-Q3,10412.666666666666,96.2836111111111
1990,PL,Q3,5.75,7519,10982,13682,1.61,1069,508,333,1009,97.1,95.2,57.1,5.6,19.1,93.9,22.0,48.1,0.75,20,979,39,3.9,73.7,1.0,66,19.8,14.0,140,556,1.0,55,0.6,3.2,2024-12-14 14:21:56.979000,0.5833333333333334,0.173,0.7456864216054013,0.7371794871794872,0.0733333333333334,0.9750000000000001,0.8,0.8,0.112,0.03333333333333144,0.6500000000000004,0.28400000000000003,0.05999999999999996,0.20000000000000018,0.2,0.895,0.3,1990-Q3,10727.666666666666,98.74541666666669
1990,PT,Q3,4.92,7839,10076,12895,1.9,1712,770,401,668,99.2,90.2,71.9,9.5,18.8,81.5,13.3,32.7,0.78,21,844,34,4.5,94.4,0.67,90,13.4,14.9,132,921,4.2,34,0.51,1.6,2024-12-14 14:21:56.980000,0.30666666666666664,0.2796666666666667,0.5191297824456114,0.5795272435897436,0.2666666666666666,0.17500000000000004,0.9800000000000001,0.64,0.842,0.7333333333333343,0.025000000000000355,0.8760000000000002,0.45,0.3200000000000003,0.3,0.22,0.13333333333333333,1990-Q3,10270.0,90.86027777777777
1990,RO,Q3,5.98,8410,11257,11334,2.66,1759,361,993,447,99.3,97.9,65.7,9.3,4.3,88.7,14.6,26.5,0.75,27,987,57,3.1,78.0,0.59,99,18.9,11.3,102,894,3.6,31,0.92,1.9,2024-12-14 14:21:56.980000,0.6600000000000001,0.47,0.8144536134033509,0.2668269230769231,0.7733333333333334,0.8624999999999998,0.2600000000000001,0.04,0.788,0.7666666666666657,0.9875000000000007,0.6280000000000001,0.43000000000000005,0.20000000000000018,0.9,0.935,0.9,1990-Q3,10333.666666666666,104.61458333333333
1990,SK,Q3,6.78,7433,11983,12628,2.44,1292,371,828,1140,99.4,90.7,65.8,12.6,4.1,81.8,10.8,39.2,0.7,25,851,35,3.4,80.7,1.57,80,16.7,11.6,106,550,2.3,57,0.51,1.0,2024-12-14 14:21:56.980000,0.9266666666666667,0.14433333333333334,0.9959989997499374,0.5260416666666666,0.6266666666666666,0.5874999999999999,0.31999999999999995,0.12,0.1,0.8000000000000019,0.08750000000000036,0.6319999999999999,0.76,0.0,0.7,0.255,0.16666666666666666,1990-Q3,10681.333333333334,89.87430555555558
1990,SI,Q3,5.85,7084,11224,13154,2.44,1418,313,721,1147,97.9,93.9,57.3,13.3,16.1,91.0,20.6,44.7,0.75,21,940,59,3.6,62.8,1.27,50,17.5,12.9,132,635,4.7,71,0.97,3.8,2024-12-14 14:21:56.980000,0.6166666666666666,0.028,0.8062015503875969,0.6314102564102564,0.6266666666666666,0.6875,0.5800000000000001,0.64,0.27,0.3000000000000019,0.4875000000000007,0.29199999999999987,0.8300000000000001,0.20000000000000018,0.3,0.7,0.9666666666666667,1990-Q3,10487.333333333334,95.04888888888888
1990,ES,Q3,4.24,7485,9913,12120,1.66,1432,281,763,1080,98.3,92.5,61.2,9.7,7.1,92.7,12.9,30.4,0.8,26,807,44,3.8,63.6,1.24,62,19.6,14.6,117,898,2.7,27,0.94,2.7,2024-12-14 14:21:56.980000,0.08000000000000007,0.16166666666666665,0.4783695923980995,0.42427884615384615,0.10666666666666662,0.9500000000000002,0.9199999999999999,0.34,0.796,0.4333333333333324,0.3125,0.4480000000000001,0.4699999999999999,0.40000000000000036,0.8,0.035,0.4666666666666667,1990-Q3,9839.333333333334,84.17847222222221
1990,SE,Q3,4.84,8923,11576,11453,2.91,833,275,472,770,97.7,95.8,63.5,14.2,12.8,82.4,33.3,44.7,0.72,21,957,60,3.4,70.5,0.64,83,14.0,13.8,121,651,2.0,55,0.79,3.8,2024-12-14 14:21:56.981000,0.27999999999999997,0.641,0.8942235558889723,0.2906650641025641,0.9400000000000001,0.25,0.7600000000000001,0.42,0.302,0.23333333333333428,0.7249999999999996,0.54,0.9199999999999999,0.08000000000000007,0.3,0.785,1.0,1990-Q3,10650.666666666666,99.86875000000002
1990,AT,Q4,5.69,7849,8160,13529,2.57,536,615,327,1034,97.3,92.3,57.8,14.6,7.4,75.7,13.1,30.6,0.81,25,813,45,3.9,83.1,1.8,79,15.9,14.2,105,899,4.0,47,0.63,2.9,2024-12-14 14:21:56.981000,0.5633333333333335,0.283,0.040010002500625155,0.7065304487179487,0.7133333333333333,0.48750000000000004,0.8399999999999999,0.1,0.798,0.09999999999999905,0.28749999999999964,0.3119999999999999,0.96,0.4400000000000004,0.7,0.065,0.5,1990-Q4,9846.0,87.77625
1990,BE,Q4,6.87,8681,10550,13903,2.06,1035,214,930,793,99.2,94.7,57.5,5.1,8.3,87.8,26.7,43.0,0.89,27,835,46,4.7,87.3,1.84,73,15.1,14.7,103,625,3.0,22,0.55,1.7,2024-12-14 14:21:56.981000,0.9566666666666667,0.5603333333333333,0.6376594148537135,0.7814503205128205,0.37333333333333335,0.38749999999999996,0.9399999999999998,0.06,0.25,0.7333333333333343,0.5875000000000004,0.3,0.009999999999999964,0.7600000000000002,0.9,0.175,0.5333333333333333,1990-Q4,11044.666666666666,89.84152777777778
1990,BG,Q4,5.23,8035,11852,10754,2.64,1422,603,538,753,98.1,93.3,72.7,13.5,11.7,95.9,37.9,46.0,0.92,27,871,35,4.9,87.1,1.39,92,14.0,13.5,126,934,2.1,98,0.72,3.6,2024-12-14 14:21:56.982000,0.41000000000000014,0.345,0.9632408102025506,0.15064102564102563,0.7600000000000001,0.25,0.7,0.52,0.868,0.36666666666666475,0.41249999999999964,0.9080000000000001,0.85,0.8800000000000003,0.9,0.355,0.16666666666666666,1990-Q4,10213.666666666666,93.46763888888891
1990,HR,Q4,4.55,9189,9308,13149,2.31,842,599,483,888,98.1,91.4,70.6,9.7,10.0,70.3,19.4,42.7,0.83,27,909,47,3.4,85.0,1.8,57,15.9,10.5,145,863,1.3,83,0.93,2.5,2024-12-14 14:21:56.982000,0.18333333333333326,0.7296666666666667,0.32708177044261066,0.6304086538461539,0.54,0.48750000000000004,0.1,0.9,0.726,0.36666666666666475,0.1750000000000007,0.8239999999999997,0.4699999999999999,0.52,0.9,0.545,0.5666666666666667,1990-Q4,10548.666666666666,94.46347222222222
1990,CY,Q4,6.19,8059,9274,14684,2.87,1022,596,427,790,97.8,93.4,73.4,11.3,6.4,84.5,36.3,35.9,0.82,28,865,44,4.1,77.7,0.99,64,14.2,12.2,138,512,3.6,30,0.93,4.1,2024-12-14 14:21:56.982000,0.7300000000000001,0.353,0.3185796449112278,0.9379006410256411,0.9133333333333334,0.2749999999999999,0.43999999999999984,0.76,0.024,0.2666666666666657,0.4250000000000007,0.9360000000000003,0.6300000000000001,0.48,1.0,0.325,0.4666666666666667,1990-Q4,10672.333333333334,90.57347222222224
1990,CZ,Q4,4.07,7951,10564,11144,2.57,823,438,576,753,98.0,95.4,62.9,8.5,16.1,90.6,14.1,37.7,0.76,27,881,42,4.7,78.1,1.45,64,17.3,12.6,134,680,2.4,63,0.89,2.8,2024-12-14 14:21:56.982000,0.023333333333333428,0.317,0.6411602900725182,0.22876602564102563,0.7133333333333333,0.6625000000000001,0.5199999999999999,0.68,0.36,0.3333333333333333,0.6750000000000007,0.5159999999999999,0.35,0.2400000000000002,0.9,0.405,0.4,1990-Q4,9886.333333333334,91.74625000000002
1990,DK,Q4,6.03,8969,9471,13054,2.6,1435,248,822,1187,97.8,93.7,50.6,10.8,15.5,93.3,36.7,26.3,0.94,27,985,48,4.3,86.3,1.01,55,14.9,11.4,124,921,4.3,38,0.76,3.8,2024-12-14 14:21:56.982000,0.6766666666666667,0.6563333333333333,0.3678419604901225,0.6113782051282052,0.7333333333333334,0.36250000000000004,0.2800000000000001,0.48,0.842,0.2666666666666657,0.46250000000000036,0.024000000000000056,0.5800000000000001,0.96,0.9,0.925,0.6,1990-Q4,10498.0,100.91125
1990,EE,Q4,4.36,8763,11248,13272,1.88,505,222,946,1098,99.2,91.1,59.0,13.4,18.8,70.4,33.9,21.4,0.81,20,850,52,4.7,67.8,1.3,66,13.3,14.2,140,649,1.3,72,0.87,3.0,2024-12-14 14:21:56.983000,0.1200000000000001,0.5876666666666667,0.8122030507626907,0.6550480769230769,0.25333333333333324,0.1625000000000001,0.8399999999999999,0.8,0.298,0.7333333333333343,0.1374999999999993,0.36,0.8400000000000001,0.4400000000000004,0.2,0.25,0.7333333333333333,1990-Q4,11094.333333333334,88.68611111111112
1990,FI,Q4,5.01,9717,9978,14822,2.76,792,675,942,779,97.5,91.7,60.8,13.1,11.7,81.2,37.3,23.1,0.76,22,814,41,4.2,61.5,1.57,70,14.1,14.5,118,897,4.8,42,0.58,1.8,2024-12-14 14:21:56.983000,0.3366666666666666,0.9056666666666666,0.4946236559139785,0.9655448717948718,0.8399999999999999,0.26249999999999996,0.9,0.36,0.794,0.16666666666666666,0.21250000000000036,0.4319999999999999,0.8099999999999999,0.2400000000000002,0.4,0.07,0.36666666666666664,1990-Q4,11505.666666666666,84.67555555555556
1990,FR,Q4,5.85,7425,11561,11634,1.74,1934,747,753,645,98.8,91.9,62.3,11.9,5.1,93.0,11.0,30.3,0.74,28,846,53,4.8,79.7,0.75,76,16.1,11.1,106,549,3.9,57,0.6,2.5,2024-12-14 14:21:56.983000,0.6166666666666666,0.14166666666666666,0.8904726181545386,0.3269230769230769,0.16,0.5125000000000002,0.21999999999999992,0.12,0.098,0.5999999999999991,0.2375000000000007,0.4919999999999999,0.6900000000000001,0.16000000000000014,1.0,0.23,0.7666666666666667,1990-Q4,10206.666666666666,90.92888888888889
